date,product_id,product_name,category,quantity_sold,unit_price,revenue,stock_level,promotion,day_of_week,month,year
2021-01-30,P003,Notebook A5,Stationery,47,5.99,281.53,270,0,Saturday,1,2021
2021-01-30,P004,Ballpoint Pen Pack,Stationery,87,3.19,277.7,330,1,Saturday,1,2021
2021-01-30,P005,Desk Lamp,Furniture,14,45.99,643.86,57,0,Saturday,1,2021
2021-01-30,P006,Hand Sanitizer,Health,92,4.99,459.08,394,0,Saturday,1,2021
2021-01-30,P007,Water Bottle,Lifestyle,15,15.99,239.85,166,0,Saturday,1,2021
2021-01-30,P008,Phone Case,Electronics,27,19.99,539.73,133,0,Saturday,1,2021
2021-01-30,P009,Sticky Notes,Stationery,81,2.39,193.75,288,1,Saturday,1,2021
2021-01-30,P010,Coffee Mug,Lifestyle,18,9.99,179.82,117,0,Saturday,1,2021
2021-01-31,P001,Wireless Mouse,Electronics,19,29.99,569.81,144,0,Sunday,1,2021
2021-01-31,P002,USB-C Cable,Electronics,24,12.99,311.76,229,0,Sunday,1,2021
2021-01-31,P003,Notebook A5,Stationery,38,5.99,227.62,277,0,Sunday,1,2021
2021-01-31,P004,Ballpoint Pen Pack,Stationery,60,3.99,239.4,338,0,Sunday,1,2021
2021-01-31,P005,Desk Lamp,Furniture,12,45.99,551.88,81,0,Sunday,1,2021
2021-01-31,P006,Hand Sanitizer,Health,73,4.99,364.27,408,0,Sunday,1,2021
2021-01-31,P007,Water Bottle,Lifestyle,16,15.99,255.84,188,0,Sunday,1,2021
2021-01-31,P008,Phone Case,Electronics,21,19.99,419.79,178,0,Sunday,1,2021
2021-01-31,P009,Sticky Notes,Stationery,53,2.99,158.47,313,0,Sunday,1,2021
2021-01-31,P010,Coffee Mug,Lifestyle,30,7.99,239.76,107,1,Sunday,1,2021
2021-02-01,P001,Wireless Mouse,Electronics,11,29.99,329.89,135,0,Monday,2,2021
2021-02-01,P002,USB-C Cable,Electronics,20,12.99,259.8,221,0,Monday,2,2021
2021-02-01,P003,Notebook A5,Stationery,24,5.99,143.76,276,0,Monday,2,2021
2021-02-01,P004,Ballpoint Pen Pack,Stationery,33,3.99,131.67,383,0,Monday,2,2021
2021-02-01,P005,Desk Lamp,Furniture,8,45.99,367.92,76,0,Monday,2,2021
2021-02-01,P006,Hand Sanitizer,Health,59,4.99,294.41,446,0,Monday,2,2021
2021-02-01,P007,Water Bottle,Lifestyle,18,12.79,230.26,178,1,Monday,2,2021
2021-02-01,P008,Phone Case,Electronics,14,19.99,279.86,166,0,Monday,2,2021
2021-02-01,P009,Sticky Notes,Stationery,22,2.99,65.78,314,0,Monday,2,2021
2021-02-01,P010,Coffee Mug,Lifestyle,12,9.99,119.88,95,0,Monday,2,2021
2021-02-02,P001,Wireless Mouse,Electronics,15,29.99,449.85,144,0,Tuesday,2,2021
2021-02-02,P002,USB-C Cable,Electronics,41,10.39,426.07,227,1,Tuesday,2,2021
2021-02-02,P003,Notebook A5,Stationery,38,4.79,182.1,275,1,Tuesday,2,2021
2021-02-02,P004,Ballpoint Pen Pack,Stationery,32,3.99,127.68,387,0,Tuesday,2,2021
2021-02-02,P005,Desk Lamp,Furniture,12,45.99,551.88,51,0,Tuesday,2,2021
2021-02-02,P006,Hand Sanitizer,Health,50,4.99,249.5,454,0,Tuesday,2,2021
2021-02-02,P007,Water Bottle,Lifestyle,5,15.99,79.95,176,0,Tuesday,2,2021
2021-02-02,P008,Phone Case,Electronics,32,15.99,511.74,157,1,Tuesday,2,2021
2021-02-02,P009,Sticky Notes,Stationery,46,2.39,110.03,322,1,Tuesday,2,2021
2021-02-02,P010,Coffee Mug,Lifestyle,21,7.99,167.83,107,1,Tuesday,2,2021
2021-02-03,P001,Wireless Mouse,Electronics,20,23.99,479.84,119,1,Wednesday,2,2021
2021-02-03,P002,USB-C Cable,Electronics,40,10.39,415.68,209,1,Wednesday,2,2021
2021-02-03,P003,Notebook A5,Stationery,23,5.99,137.77,270,0,Wednesday,2,2021
2021-02-03,P004,Ballpoint Pen Pack,Stationery,32,3.99,127.68,351,0,Wednesday,2,2021
2021-02-03,P005,Desk Lamp,Furniture,8,45.99,367.92,66,0,Wednesday,2,2021
2021-02-03,P006,Hand Sanitizer,Health,69,4.99,344.31,434,0,Wednesday,2,2021
2021-02-03,P007,Water Bottle,Lifestyle,15,15.99,239.85,203,0,Wednesday,2,2021
2021-02-03,P008,Phone Case,Electronics,14,19.99,279.86,169,0,Wednesday,2,2021
2021-02-03,P009,Sticky Notes,Stationery,23,2.99,68.77,310,0,Wednesday,2,2021
2021-02-03,P010,Coffee Mug,Lifestyle,16,9.99,159.84,103,0,Wednesday,2,2021
2021-02-04,P001,Wireless Mouse,Electronics,16,29.99,479.84,123,0,Thursday,2,2021
2021-02-04,P002,USB-C Cable,Electronics,36,10.39,374.11,196,1,Thursday,2,2021
2021-02-04,P003,Notebook A5,Stationery,27,5.99,161.73,275,0,Thursday,2,2021
2021-02-04,P004,Ballpoint Pen Pack,Stationery,40,3.99,159.6,374,0,Thursday,2,2021
2021-02-04,P005,Desk Lamp,Furniture,8,45.99,367.92,86,0,Thursday,2,2021
2021-02-04,P006,Hand Sanitizer,Health,65,4.99,324.35,431,0,Thursday,2,2021
2021-02-04,P007,Water Bottle,Lifestyle,11,15.99,175.89,193,0,Thursday,2,2021
2021-02-04,P008,Phone Case,Electronics,20,19.99,399.8,153,0,Thursday,2,2021
2021-02-04,P009,Sticky Notes,Stationery,17,2.99,50.83,340,0,Thursday,2,2021
2021-02-04,P010,Coffee Mug,Lifestyle,14,9.99,139.86,88,0,Thursday,2,2021
2021-02-05,P001,Wireless Mouse,Electronics,16,29.99,479.84,153,0,Friday,2,2021
2021-02-05,P002,USB-C Cable,Electronics,26,12.99,337.74,214,0,Friday,2,2021
2021-02-05,P003,Notebook A5,Stationery,31,4.79,148.55,253,1,Friday,2,2021
2021-02-05,P004,Ballpoint Pen Pack,Stationery,47,3.19,150.02,369,1,Friday,2,2021
2021-02-05,P005,Desk Lamp,Furniture,10,45.99,459.9,66,0,Friday,2,2021
2021-02-05,P006,Hand Sanitizer,Health,107,3.99,427.14,401,1,Friday,2,2021
2021-02-05,P007,Water Bottle,Lifestyle,19,15.99,303.81,200,0,Friday,2,2021
2021-02-05,P008,Phone Case,Electronics,20,19.99,399.8,172,0,Friday,2,2021
2021-02-05,P009,Sticky Notes,Stationery,32,2.99,95.68,330,0,Friday,2,2021
2021-02-05,P010,Coffee Mug,Lifestyle,17,9.99,169.83,95,0,Friday,2,2021
2021-02-06,P001,Wireless Mouse,Electronics,22,29.99,659.78,134,0,Saturday,2,2021
2021-02-06,P002,USB-C Cable,Electronics,37,12.99,480.63,199,0,Saturday,2,2021
2021-02-06,P003,Notebook A5,Stationery,31,5.99,185.69,279,0,Saturday,2,2021
2021-02-06,P004,Ballpoint Pen Pack,Stationery,45,3.99,179.55,344,0,Saturday,2,2021
2021-02-06,P005,Desk Lamp,Furniture,13,45.99,597.87,64,0,Saturday,2,2021
2021-02-06,P006,Hand Sanitizer,Health,81,4.99,404.19,412,0,Saturday,2,2021
2021-02-06,P007,Water Bottle,Lifestyle,15,15.99,239.85,177,0,Saturday,2,2021
2021-02-06,P008,Phone Case,Electronics,22,19.99,439.78,154,0,Saturday,2,2021
2021-02-06,P009,Sticky Notes,Stationery,36,2.99,107.64,312,0,Saturday,2,2021
2021-02-06,P010,Coffee Mug,Lifestyle,20,9.99,199.8,89,0,Saturday,2,2021
2021-02-07,P001,Wireless Mouse,Electronics,17,29.99,509.83,127,0,Sunday,2,2021
2021-02-07,P002,USB-C Cable,Electronics,34,12.99,441.66,224,0,Sunday,2,2021
2021-02-07,P003,Notebook A5,Stationery,31,5.99,185.69,252,0,Sunday,2,2021
2021-02-07,P004,Ballpoint Pen Pack,Stationery,34,3.99,135.66,362,0,Sunday,2,2021
2021-02-07,P005,Desk Lamp,Furniture,12,45.99,551.88,69,0,Sunday,2,2021
2021-02-07,P006,Hand Sanitizer,Health,89,4.99,444.11,408,0,Sunday,2,2021
2021-02-07,P007,Water Bottle,Lifestyle,14,15.99,223.86,177,0,Sunday,2,2021
2021-02-07,P008,Phone Case,Electronics,32,15.99,511.74,133,1,Sunday,2,2021
2021-02-07,P009,Sticky Notes,Stationery,30,2.99,89.7,322,0,Sunday,2,2021
2021-02-07,P010,Coffee Mug,Lifestyle,19,9.99,189.81,114,0,Sunday,2,2021
2021-02-08,P001,Wireless Mouse,Electronics,10,29.99,299.9,158,0,Monday,2,2021
2021-02-08,P002,USB-C Cable,Electronics,13,12.99,168.87,245,0,Monday,2,2021
2021-02-08,P003,Notebook A5,Stationery,25,5.99,149.75,281,0,Monday,2,2021
2021-02-08,P004,Ballpoint Pen Pack,Stationery,35,3.99,139.65,372,0,Monday,2,2021
2021-02-08,P005,Desk Lamp,Furniture,6,45.99,275.94,91,0,Monday,2,2021
2021-02-08,P006,Hand Sanitizer,Health,49,4.99,244.51,465,0,Monday,2,2021
2021-02-08,P007,Water Bottle,Lifestyle,21,12.79,268.63,174,1,Monday,2,2021
2021-02-08,P008,Phone Case,Electronics,14,19.99,279.86,170,0,Monday,2,2021
2021-02-08,P009,Sticky Notes,Stationery,27,2.99,80.73,309,0,Monday,2,2021
2021-02-08,P010,Coffee Mug,Lifestyle,14,9.99,139.86,109,0,Monday,2,2021
2021-02-09,P001,Wireless Mouse,Electronics,18,29.99,539.82,136,0,Tuesday,2,2021
2021-02-09,P002,USB-C Cable,Electronics,42,10.39,436.46,207,1,Tuesday,2,2021
2021-02-09,P003,Notebook A5,Stationery,23,5.99,137.77,278,0,Tuesday,2,2021
2021-02-09,P004,Ballpoint Pen Pack,Stationery,23,3.99,91.77,358,0,Tuesday,2,2021
2021-02-09,P005,Desk Lamp,Furniture,9,45.99,413.91,58,0,Tuesday,2,2021
2021-02-09,P006,Hand Sanitizer,Health,48,4.99,239.52,461,0,Tuesday,2,2021
2021-02-09,P007,Water Bottle,Lifestyle,21,15.99,335.79,190,0,Tuesday,2,2021
2021-02-09,P008,Phone Case,Electronics,17,19.99,339.83,167,0,Tuesday,2,2021
2021-02-09,P009,Sticky Notes,Stationery,22,2.99,65.78,324,0,Tuesday,2,2021
2021-02-09,P010,Coffee Mug,Lifestyle,15,9.99,149.85,116,0,Tuesday,2,2021
2021-02-10,P001,Wireless Mouse,Electronics,22,23.99,527.82,147,1,Wednesday,2,2021
2021-02-10,P002,USB-C Cable,Electronics,33,10.39,342.94,198,1,Wednesday,2,2021
2021-02-10,P003,Notebook A5,Stationery,21,5.99,125.79,297,0,Wednesday,2,2021
2021-02-10,P004,Ballpoint Pen Pack,Stationery,37,3.99,147.63,381,0,Wednesday,2,2021
2021-02-10,P005,Desk Lamp,Furniture,11,45.99,505.89,88,0,Wednesday,2,2021
2021-02-10,P006,Hand Sanitizer,Health,66,4.99,329.34,416,0,Wednesday,2,2021
2021-02-10,P007,Water Bottle,Lifestyle,19,15.99,303.81,191,0,Wednesday,2,2021
2021-02-10,P008,Phone Case,Electronics,22,19.99,439.78,149,0,Wednesday,2,2021
2021-02-10,P009,Sticky Notes,Stationery,32,2.99,95.68,304,0,Wednesday,2,2021
2021-02-10,P010,Coffee Mug,Lifestyle,16,9.99,159.84,99,0,Wednesday,2,2021
2021-02-11,P001,Wireless Mouse,Electronics,15,29.99,449.85,117,0,Thursday,2,2021
2021-02-11,P002,USB-C Cable,Electronics,41,10.39,426.07,202,1,Thursday,2,2021
2021-02-11,P003,Notebook A5,Stationery,29,4.79,138.97,269,1,Thursday,2,2021
2021-02-11,P004,Ballpoint Pen Pack,Stationery,27,3.99,107.73,388,0,Thursday,2,2021
2021-02-11,P005,Desk Lamp,Furniture,10,45.99,459.9,81,0,Thursday,2,2021
2021-02-11,P006,Hand Sanitizer,Health,70,4.99,349.3,427,0,Thursday,2,2021
2021-02-11,P007,Water Bottle,Lifestyle,24,12.79,307.01,158,1,Thursday,2,2021
2021-02-11,P008,Phone Case,Electronics,22,15.99,351.82,166,1,Thursday,2,2021
2021-02-11,P009,Sticky Notes,Stationery,29,2.99,86.71,330,0,Thursday,2,2021
2021-02-11,P010,Coffee Mug,Lifestyle,14,9.99,139.86,109,0,Thursday,2,2021
2021-02-12,P001,Wireless Mouse,Electronics,12,29.99,359.88,137,0,Friday,2,2021
2021-02-12,P002,USB-C Cable,Electronics,20,12.99,259.8,241,0,Friday,2,2021
2021-02-12,P003,Notebook A5,Stationery,22,5.99,131.78,293,0,Friday,2,2021
2021-02-12,P004,Ballpoint Pen Pack,Stationery,28,3.99,111.72,385,0,Friday,2,2021
2021-02-12,P005,Desk Lamp,Furniture,9,45.99,413.91,53,0,Friday,2,2021
2021-02-12,P006,Hand Sanitizer,Health,51,4.99,254.49,468,0,Friday,2,2021
2021-02-12,P007,Water Bottle,Lifestyle,16,15.99,255.84,199,0,Friday,2,2021
2021-02-12,P008,Phone Case,Electronics,16,19.99,319.84,166,0,Friday,2,2021
2021-02-12,P009,Sticky Notes,Stationery,27,2.99,80.73,339,0,Friday,2,2021
2021-02-12,P010,Coffee Mug,Lifestyle,11,9.99,109.89,102,0,Friday,2,2021
2021-02-13,P001,Wireless Mouse,Electronics,22,29.99,659.78,113,0,Saturday,2,2021
2021-02-13,P002,USB-C Cable,Electronics,26,12.99,337.74,228,0,Saturday,2,2021
2021-02-13,P003,Notebook A5,Stationery,32,5.99,191.68,248,0,Saturday,2,2021
2021-02-13,P004,Ballpoint Pen Pack,Stationery,31,3.99,123.69,384,0,Saturday,2,2021
2021-02-13,P005,Desk Lamp,Furniture,11,45.99,505.89,51,0,Saturday,2,2021
2021-02-13,P006,Hand Sanitizer,Health,78,4.99,389.22,417,0,Saturday,2,2021
2021-02-13,P007,Water Bottle,Lifestyle,22,15.99,351.78,158,0,Saturday,2,2021
2021-02-13,P008,Phone Case,Electronics,22,19.99,439.78,145,0,Saturday,2,2021
2021-02-13,P009,Sticky Notes,Stationery,29,2.99,86.71,320,0,Saturday,2,2021
2021-02-13,P010,Coffee Mug,Lifestyle,20,9.99,199.8,116,0,Saturday,2,2021
2021-02-14,P001,Wireless Mouse,Electronics,21,29.99,629.79,136,0,Sunday,2,2021
2021-02-14,P002,USB-C Cable,Electronics,31,12.99,402.69,204,0,Sunday,2,2021
2021-02-14,P003,Notebook A5,Stationery,25,5.99,149.75,256,0,Sunday,2,2021
2021-02-14,P004,Ballpoint Pen Pack,Stationery,32,3.99,127.68,384,0,Sunday,2,2021
2021-02-14,P005,Desk Lamp,Furniture,13,45.99,597.87,51,0,Sunday,2,2021
2021-02-14,P006,Hand Sanitizer,Health,73,4.99,364.27,420,0,Sunday,2,2021
2021-02-14,P007,Water Bottle,Lifestyle,16,15.99,255.84,197,0,Sunday,2,2021
2021-02-14,P008,Phone Case,Electronics,15,19.99,299.85,173,0,Sunday,2,2021
2021-02-14,P009,Sticky Notes,Stationery,36,2.99,107.64,316,0,Sunday,2,2021
2021-02-14,P010,Coffee Mug,Lifestyle,12,9.99,119.88,107,0,Sunday,2,2021
2021-02-15,P001,Wireless Mouse,Electronics,13,29.99,389.87,124,0,Monday,2,2021
2021-02-15,P002,USB-C Cable,Electronics,22,12.99,285.78,208,0,Monday,2,2021
2021-02-15,P003,Notebook A5,Stationery,16,5.99,95.84,285,0,Monday,2,2021
2021-02-15,P004,Ballpoint Pen Pack,Stationery,21,3.99,83.79,359,0,Monday,2,2021
2021-02-15,P005,Desk Lamp,Furniture,8,45.99,367.92,69,0,Monday,2,2021
2021-02-15,P006,Hand Sanitizer,Health,54,4.99,269.46,433,0,Monday,2,2021
2021-02-15,P007,Water Bottle,Lifestyle,11,15.99,175.89,193,0,Monday,2,2021
2021-02-15,P008,Phone Case,Electronics,16,19.99,319.84,176,0,Monday,2,2021
2021-02-15,P009,Sticky Notes,Stationery,26,2.99,77.74,331,0,Monday,2,2021
2021-02-15,P010,Coffee Mug,Lifestyle,16,9.99,159.84,89,0,Monday,2,2021
2021-02-16,P001,Wireless Mouse,Electronics,14,29.99,419.86,146,0,Tuesday,2,2021
2021-02-16,P002,USB-C Cable,Electronics,26,12.99,337.74,207,0,Tuesday,2,2021
2021-02-16,P003,Notebook A5,Stationery,25,5.99,149.75,267,0,Tuesday,2,2021
2021-02-16,P004,Ballpoint Pen Pack,Stationery,28,3.99,111.72,370,0,Tuesday,2,2021
2021-02-16,P005,Desk Lamp,Furniture,8,45.99,367.92,58,0,Tuesday,2,2021
2021-02-16,P006,Hand Sanitizer,Health,84,3.99,335.33,407,1,Tuesday,2,2021
2021-02-16,P007,Water Bottle,Lifestyle,9,15.99,143.91,199,0,Tuesday,2,2021
2021-02-16,P008,Phone Case,Electronics,21,19.99,419.79,170,0,Tuesday,2,2021
2021-02-16,P009,Sticky Notes,Stationery,34,2.99,101.66,305,0,Tuesday,2,2021
2021-02-16,P010,Coffee Mug,Lifestyle,16,9.99,159.84,92,0,Tuesday,2,2021
2021-02-17,P001,Wireless Mouse,Electronics,15,29.99,449.85,120,0,Wednesday,2,2021
2021-02-17,P002,USB-C Cable,Electronics,29,12.99,376.71,229,0,Wednesday,2,2021
2021-02-17,P003,Notebook A5,Stationery,15,5.99,89.85,301,0,Wednesday,2,2021
2021-02-17,P004,Ballpoint Pen Pack,Stationery,18,3.99,71.82,397,0,Wednesday,2,2021
2021-02-17,P005,Desk Lamp,Furniture,10,45.99,459.9,70,0,Wednesday,2,2021
2021-02-17,P006,Hand Sanitizer,Health,64,4.99,319.36,431,0,Wednesday,2,2021
2021-02-17,P007,Water Bottle,Lifestyle,14,15.99,223.86,176,0,Wednesday,2,2021
2021-02-17,P008,Phone Case,Electronics,19,19.99,379.81,144,0,Wednesday,2,2021
2021-02-17,P009,Sticky Notes,Stationery,21,2.99,62.79,312,0,Wednesday,2,2021
2021-02-17,P010,Coffee Mug,Lifestyle,14,9.99,139.86,112,0,Wednesday,2,2021
2021-02-18,P001,Wireless Mouse,Electronics,21,29.99,629.79,144,0,Thursday,2,2021
2021-02-18,P002,USB-C Cable,Electronics,29,12.99,376.71,202,0,Thursday,2,2021
2021-02-18,P003,Notebook A5,Stationery,16,5.99,95.84,274,0,Thursday,2,2021
2021-02-18,P004,Ballpoint Pen Pack,Stationery,26,3.99,103.74,363,0,Thursday,2,2021
2021-02-18,P005,Desk Lamp,Furniture,9,45.99,413.91,86,0,Thursday,2,2021
2021-02-18,P006,Hand Sanitizer,Health,53,4.99,264.47,433,0,Thursday,2,2021
2021-02-18,P007,Water Bottle,Lifestyle,16,15.99,255.84,176,0,Thursday,2,2021
2021-02-18,P008,Phone Case,Electronics,12,19.99,239.88,168,0,Thursday,2,2021
2021-02-18,P009,Sticky Notes,Stationery,21,2.99,62.79,318,0,Thursday,2,2021
2021-02-18,P010,Coffee Mug,Lifestyle,13,9.99,129.87,94,0,Thursday,2,2021
2021-02-19,P001,Wireless Mouse,Electronics,11,29.99,329.89,122,0,Friday,2,2021
2021-02-19,P002,USB-C Cable,Electronics,27,12.99,350.73,221,0,Friday,2,2021
2021-02-19,P003,Notebook A5,Stationery,25,5.99,149.75,273,0,Friday,2,2021
2021-02-19,P004,Ballpoint Pen Pack,Stationery,31,3.99,123.69,381,0,Friday,2,2021
2021-02-19,P005,Desk Lamp,Furniture,9,45.99,413.91,84,0,Friday,2,2021
2021-02-19,P006,Hand Sanitizer,Health,55,4.99,274.45,445,0,Friday,2,2021
2021-02-19,P007,Water Bottle,Lifestyle,25,12.79,319.8,186,1,Friday,2,2021
2021-02-19,P008,Phone Case,Electronics,23,19.99,459.77,145,0,Friday,2,2021
2021-02-19,P009,Sticky Notes,Stationery,24,2.99,71.76,307,0,Friday,2,2021
2021-02-19,P010,Coffee Mug,Lifestyle,19,9.99,189.81,87,0,Friday,2,2021
2021-02-20,P001,Wireless Mouse,Electronics,16,29.99,479.84,152,0,Saturday,2,2021
2021-02-20,P002,USB-C Cable,Electronics,26,12.99,337.74,214,0,Saturday,2,2021
2021-02-20,P003,Notebook A5,Stationery,29,5.99,173.71,289,0,Saturday,2,2021
2021-02-20,P004,Ballpoint Pen Pack,Stationery,45,3.99,179.55,370,0,Saturday,2,2021
2021-02-20,P005,Desk Lamp,Furniture,20,36.79,735.84,45,1,Saturday,2,2021
2021-02-20,P006,Hand Sanitizer,Health,69,4.99,344.31,414,0,Saturday,2,2021
2021-02-20,P007,Water Bottle,Lifestyle,21,15.99,335.79,185,0,Saturday,2,2021
2021-02-20,P008,Phone Case,Electronics,26,19.99,519.74,141,0,Saturday,2,2021
2021-02-20,P009,Sticky Notes,Stationery,33,2.99,98.67,299,0,Saturday,2,2021
2021-02-20,P010,Coffee Mug,Lifestyle,22,9.99,219.78,79,0,Saturday,2,2021
2021-02-21,P001,Wireless Mouse,Electronics,20,29.99,599.8,143,0,Sunday,2,2021
2021-02-21,P002,USB-C Cable,Electronics,38,12.99,493.62,199,0,Sunday,2,2021
2021-02-21,P003,Notebook A5,Stationery,30,5.99,179.7,265,0,Sunday,2,2021
2021-02-21,P004,Ballpoint Pen Pack,Stationery,36,3.99,143.64,373,0,Sunday,2,2021
2021-02-21,P005,Desk Lamp,Furniture,10,45.99,459.9,61,0,Sunday,2,2021
2021-02-21,P006,Hand Sanitizer,Health,80,4.99,399.2,402,0,Sunday,2,2021
2021-02-21,P007,Water Bottle,Lifestyle,17,15.99,271.83,202,0,Sunday,2,2021
2021-02-21,P008,Phone Case,Electronics,31,15.99,495.75,129,1,Sunday,2,2021
2021-02-21,P009,Sticky Notes,Stationery,40,2.99,119.6,307,0,Sunday,2,2021
2021-02-21,P010,Coffee Mug,Lifestyle,18,9.99,179.82,113,0,Sunday,2,2021
2021-02-22,P001,Wireless Mouse,Electronics,14,29.99,419.86,149,0,Monday,2,2021
2021-02-22,P002,USB-C Cable,Electronics,33,10.39,342.94,219,1,Monday,2,2021
2021-02-22,P003,Notebook A5,Stationery,14,5.99,83.86,292,0,Monday,2,2021
2021-02-22,P004,Ballpoint Pen Pack,Stationery,21,3.99,83.79,359,0,Monday,2,2021
2021-02-22,P005,Desk Lamp,Furniture,7,45.99,321.93,56,0,Monday,2,2021
2021-02-22,P006,Hand Sanitizer,Health,34,4.99,169.66,451,0,Monday,2,2021
2021-02-22,P007,Water Bottle,Lifestyle,14,15.99,223.86,202,0,Monday,2,2021
2021-02-22,P008,Phone Case,Electronics,15,19.99,299.85,156,0,Monday,2,2021
2021-02-22,P009,Sticky Notes,Stationery,20,2.99,59.8,344,0,Monday,2,2021
2021-02-22,P010,Coffee Mug,Lifestyle,12,9.99,119.88,117,0,Monday,2,2021
2021-02-23,P001,Wireless Mouse,Electronics,14,29.99,419.86,129,0,Tuesday,2,2021
2021-02-23,P002,USB-C Cable,Electronics,37,10.39,384.5,194,1,Tuesday,2,2021
2021-02-23,P003,Notebook A5,Stationery,23,5.99,137.77,258,0,Tuesday,2,2021
2021-02-23,P004,Ballpoint Pen Pack,Stationery,27,3.99,107.73,385,0,Tuesday,2,2021
2021-02-23,P005,Desk Lamp,Furniture,12,45.99,551.88,50,0,Tuesday,2,2021
2021-02-23,P006,Hand Sanitizer,Health,56,4.99,279.44,429,0,Tuesday,2,2021
2021-02-23,P007,Water Bottle,Lifestyle,14,15.99,223.86,199,0,Tuesday,2,2021
2021-02-23,P008,Phone Case,Electronics,18,19.99,359.82,156,0,Tuesday,2,2021
2021-02-23,P009,Sticky Notes,Stationery,25,2.99,74.75,336,0,Tuesday,2,2021
2021-02-23,P010,Coffee Mug,Lifestyle,14,9.99,139.86,116,0,Tuesday,2,2021
2021-02-24,P001,Wireless Mouse,Electronics,13,29.99,389.87,122,0,Wednesday,2,2021
2021-02-24,P002,USB-C Cable,Electronics,35,10.39,363.72,196,1,Wednesday,2,2021
2021-02-24,P003,Notebook A5,Stationery,18,5.99,107.82,263,0,Wednesday,2,2021
2021-02-24,P004,Ballpoint Pen Pack,Stationery,35,3.99,139.65,375,0,Wednesday,2,2021
2021-02-24,P005,Desk Lamp,Furniture,9,45.99,413.91,66,0,Wednesday,2,2021
2021-02-24,P006,Hand Sanitizer,Health,56,4.99,279.44,456,0,Wednesday,2,2021
2021-02-24,P007,Water Bottle,Lifestyle,11,15.99,175.89,204,0,Wednesday,2,2021
2021-02-24,P008,Phone Case,Electronics,21,19.99,419.79,177,0,Wednesday,2,2021
2021-02-24,P009,Sticky Notes,Stationery,20,2.99,59.8,344,0,Wednesday,2,2021
2021-02-24,P010,Coffee Mug,Lifestyle,16,9.99,159.84,111,0,Wednesday,2,2021
2021-02-25,P001,Wireless Mouse,Electronics,14,29.99,419.86,120,0,Thursday,2,2021
2021-02-25,P002,USB-C Cable,Electronics,34,10.39,353.33,222,1,Thursday,2,2021
2021-02-25,P003,Notebook A5,Stationery,21,5.99,125.79,281,0,Thursday,2,2021
2021-02-25,P004,Ballpoint Pen Pack,Stationery,34,3.99,135.66,384,0,Thursday,2,2021
2021-02-25,P005,Desk Lamp,Furniture,10,45.99,459.9,70,0,Thursday,2,2021
2021-02-25,P006,Hand Sanitizer,Health,54,4.99,269.46,462,0,Thursday,2,2021
2021-02-25,P007,Water Bottle,Lifestyle,13,15.99,207.87,177,0,Thursday,2,2021
2021-02-25,P008,Phone Case,Electronics,18,19.99,359.82,167,0,Thursday,2,2021
2021-02-25,P009,Sticky Notes,Stationery,20,2.99,59.8,327,0,Thursday,2,2021
2021-02-25,P010,Coffee Mug,Lifestyle,15,9.99,149.85,113,0,Thursday,2,2021
2021-02-26,P001,Wireless Mouse,Electronics,18,29.99,539.82,124,0,Friday,2,2021
2021-02-26,P002,USB-C Cable,Electronics,24,12.99,311.76,222,0,Friday,2,2021
2021-02-26,P003,Notebook A5,Stationery,18,5.99,107.82,301,0,Friday,2,2021
2021-02-26,P004,Ballpoint Pen Pack,Stationery,23,3.99,91.77,367,0,Friday,2,2021
2021-02-26,P005,Desk Lamp,Furniture,8,45.99,367.92,66,0,Friday,2,2021
2021-02-26,P006,Hand Sanitizer,Health,41,4.99,204.59,461,0,Friday,2,2021
2021-02-26,P007,Water Bottle,Lifestyle,18,15.99,287.82,162,0,Friday,2,2021
2021-02-26,P008,Phone Case,Electronics,16,19.99,319.84,151,0,Friday,2,2021
2021-02-26,P009,Sticky Notes,Stationery,29,2.39,69.37,324,1,Friday,2,2021
2021-02-26,P010,Coffee Mug,Lifestyle,14,9.99,139.86,102,0,Friday,2,2021
2021-02-27,P001,Wireless Mouse,Electronics,18,29.99,539.82,147,0,Saturday,2,2021
2021-02-27,P002,USB-C Cable,Electronics,38,12.99,493.62,206,0,Saturday,2,2021
2021-02-27,P003,Notebook A5,Stationery,21,5.99,125.79,263,0,Saturday,2,2021
2021-02-27,P004,Ballpoint Pen Pack,Stationery,39,3.99,155.61,372,0,Saturday,2,2021
2021-02-27,P005,Desk Lamp,Furniture,18,36.79,662.26,58,1,Saturday,2,2021
2021-02-27,P006,Hand Sanitizer,Health,68,4.99,339.32,451,0,Saturday,2,2021
2021-02-27,P007,Water Bottle,Lifestyle,18,15.99,287.82,197,0,Saturday,2,2021
2021-02-27,P008,Phone Case,Electronics,22,19.99,439.78,151,0,Saturday,2,2021
2021-02-27,P009,Sticky Notes,Stationery,53,2.39,126.78,286,1,Saturday,2,2021
2021-02-27,P010,Coffee Mug,Lifestyle,18,9.99,179.82,93,0,Saturday,2,2021
2021-02-28,P001,Wireless Mouse,Electronics,18,29.99,539.82,143,0,Sunday,2,2021
2021-02-28,P002,USB-C Cable,Electronics,26,12.99,337.74,235,0,Sunday,2,2021
2021-02-28,P003,Notebook A5,Stationery,23,5.99,137.77,265,0,Sunday,2,2021
2021-02-28,P004,Ballpoint Pen Pack,Stationery,24,3.99,95.76,369,0,Sunday,2,2021
2021-02-28,P005,Desk Lamp,Furniture,12,45.99,551.88,77,0,Sunday,2,2021
